timestamp,source,title,company,status,reason
2026-08-11 03:22:18.291123,naukri,Data Engineer,Fornax,skipped,profile gap: [NEEDS_HUMAN_INPUT: Information about Trino and Cube experience is missing from the profile]
2026-08-11 03:22:20.759666,naukri,Data Engineer,Deccan Ai,skipped,external apply
2026-08-11 03:22:23.212536,naukri,Data Engineer,Qloron Technology,skipped,external apply
2026-08-11 03:22:25.740274,naukri,Data Engineer Databricks,Biz-metric India,skipped,external apply
2026-08-11 03:22:25.746317,naukri,Aws Data Engineer,Infosys,skipped,company excluded (Infosys)
2026-08-11 03:22:34.767714,naukri,Data Engineer,Ventures Hrd Centre,applied,
2026-08-11 03:22:58.027171,naukri,Data Engineer,Ventures Hrd Centre,applied,
2026-08-11 03:23:15.276231,naukri,Data Engineer,Amgen Inc,skipped,external apply
2026-08-11 03:23:17.735196,naukri,Data Engineer,Barclays,skipped,external apply
2026-08-11 03:23:20.197462,naukri,Data Engineer,Barclays,skipped,external apply
2026-08-11 03:23:22.629449,naukri,Data Engineer,JPMorgan Chase Bank,skipped,external apply
2026-08-11 03:23:25.085365,naukri,Data Engineer,Einnel Technologies,skipped,external apply
2026-08-11 03:23:28.046482,naukri,Data Engineer,Indian School of Business & Finance (ISBF),skipped,external apply
2026-08-11 03:23:30.607596,naukri,Data Engineer,Tatpata,skipped,external apply
2026-08-11 03:23:33.377221,naukri,Data Engineer,Accenture,skipped,external apply
2026-08-11 03:23:35.901851,naukri,Data Engineer,Digital Aptech,skipped,external apply
2026-08-11 03:23:38.403460,naukri,Data Engineer,Swaas Systems,skipped,external apply
2026-08-11 03:23:40.880840,naukri,Data Engineer | Anicca Data,Anicca Data Science Solutions,skipped,external apply
2026-08-11 03:23:43.367065,naukri,Data Engineer,Kpisoft Technologies,skipped,external apply
2026-08-11 03:23:53.622947,naukri,Data Engineer,V3 Staffing,applied,
2026-08-11 03:33:48.048580,naukri,Snowflake Data Engineer,Infosys,skipped,company excluded (Infosys)
2026-08-11 03:33:53.876394,naukri,Developer - Data Engineering,Omnicom Global Solutions,applied,
2026-08-11 03:34:11.219072,naukri,Data Engineer,Amgen Inc,skipped,external apply
2026-08-11 03:34:11.232074,naukri,Informatica ETL Engineer,Vega Intellisoft,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 03:34:13.957676,naukri,Data Analyst,BPM,skipped,external apply
2026-08-11 03:34:16.635021,naukri,Azure Data Engineer - Databricks,KPI Partners,skipped,external apply
2026-08-11 03:34:19.963146,naukri,Data Engineer,Tatpata,skipped,external apply
2026-08-11 03:34:22.880879,naukri,Azure Data Platform Engineer,UST,skipped,external apply
2026-08-11 03:34:25.790793,naukri,Data analyst,IBU Consulting,skipped,external apply
2026-08-11 03:34:25.817318,naukri,Sr Quality Analyst - ETL Tester,Beghou Consulting,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 03:34:43.176847,naukri,Data Engineer,V3 Staffing,applied,
2026-08-11 03:35:14.332413,naukri,Azure Developer,Carnation Infotech,skipped,"unhandled options question, needs review: Relevant Experience in infrastructure as a code and also in Argo CD ?"
2026-08-11 03:35:14.349696,naukri,Power Bi Developer -Immediate Hiring -Innominds Software Pvt Ltd,Innominds Software,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 03:35:14.362800,naukri,Python Automation Test Engineer,Infosys,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 03:35:14.374473,naukri,Python Programmer,Infosys,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 03:35:14.384194,naukri,Power BI & Geo-Spatial Analyst,Tata Technologies,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 03:35:14.396099,naukri,Python Software Developer-S,Infosys,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 03:35:14.402097,naukri,Python Developer | GenAI | LLM | RAG,Infosys,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 03:35:14.412096,naukri,Devops Support Engineer,Prodapt Solutions,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 03:35:14.423095,naukri,"Engineer, LLM Ops",Alegeus,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 03:35:30.107030,naukri,Data Engineer,Fornax,applied,
2026-08-11 03:35:48.449613,naukri,Data Engineer,Deccan Ai,skipped,external apply
2026-08-11 03:35:51.237219,naukri,Data Engineer,Qloron Technology,skipped,external apply
2026-08-11 03:35:54.386329,naukri,Data Engineer Databricks,Biz-metric India,skipped,external apply
2026-08-11 03:35:54.395333,naukri,Aws Data Engineer,Infosys,skipped,company excluded (Infosys)
2026-08-11 03:35:54.404328,naukri,Snowflake Data Engineer,Infosys,skipped,company excluded (Infosys)
2026-08-11 03:35:57.540935,naukri,Data Engineer,Amgen Inc,skipped,external apply
2026-08-11 03:36:01.268227,naukri,Data Engineer,Barclays,skipped,external apply
2026-08-11 03:36:04.994754,naukri,Data Engineer,Barclays,skipped,external apply
2026-08-11 03:36:08.539734,naukri,Data Engineer,JPMorgan Chase Bank,skipped,external apply
2026-08-11 03:36:11.544995,naukri,Azure Data Engineer - Databricks,KPI Partners,skipped,external apply
2026-08-11 03:36:14.528549,naukri,Data Engineer,Einnel Technologies,skipped,external apply
2026-08-11 03:36:17.577395,naukri,Data Engineer,Indian School of Business & Finance (ISBF),skipped,external apply
2026-08-11 03:36:20.514145,naukri,Data Engineer,Tatpata,skipped,external apply
2026-08-11 03:36:23.545343,naukri,Data Engineer,Accenture,skipped,external apply
2026-08-11 03:36:26.762458,naukri,Data Engineer,Digital Aptech,skipped,external apply
2026-08-11 03:36:29.756626,naukri,Data Engineer,Swaas Systems,skipped,external apply
2026-08-11 03:36:32.637366,naukri,Data Engineer | Anicca Data,Anicca Data Science Solutions,skipped,external apply
2026-08-11 03:36:35.366682,naukri,Data Engineer,Kpisoft Technologies,skipped,external apply
2026-08-11 03:36:44.747824,naukri,Data Engineer,V3 Staffing,applied,
2026-08-11 03:46:03.616328,naukri,Snowflake Data Engineer,Infosys,skipped,company excluded (Infosys)
2026-08-11 03:46:08.552307,naukri,Developer - Data Engineering,Omnicom Global Solutions,applied,
2026-08-11 03:46:25.632333,naukri,Data Engineer,Amgen Inc,skipped,external apply
2026-08-11 03:46:25.638344,naukri,Informatica ETL Engineer,Vega Intellisoft,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 03:46:28.661970,naukri,Data Analyst,BPM,skipped,external apply
2026-08-11 03:46:31.675309,naukri,Data Engineer,Tatpata,skipped,external apply
2026-08-11 03:46:34.721216,naukri,Azure Data Platform Engineer,UST,skipped,external apply
2026-08-11 03:46:34.728903,naukri,Sr Quality Analyst - ETL Tester,Beghou Consulting,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 03:46:43.798886,naukri,Data Engineer,V3 Staffing,applied,
2026-08-11 03:47:06.525010,naukri,Azure Developer,Carnation Infotech,applied,
2026-08-11 03:47:20.448653,naukri,Software Engineer,Nagarro,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 03:47:20.454665,naukri,Software Engineer,Infinite,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 03:47:23.680014,naukri,Data Scientist (US Value & Access Insights),Amgen Inc,skipped,external apply
2026-08-11 03:47:23.685016,naukri,Power Bi Developer -Immediate Hiring -Innominds Software Pvt Ltd,Innominds Software,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 03:47:23.690014,naukri,Python Programmer,Infosys,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 03:47:23.699019,naukri,AI / ML Engineer,Leuwint Technologies,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 03:47:23.706020,naukri,Power BI & Geo-Spatial Analyst,Tata Technologies,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 03:47:23.716018,naukri,Python Software Developer-S,Infosys,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 03:47:23.721017,naukri,Python Developer | GenAI | LLM | RAG,Infosys,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 03:47:23.728016,naukri,Devops Support Engineer,Prodapt Solutions,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 03:47:39.792653,naukri,Data Engineer,Fornax,applied,
2026-08-11 03:47:58.012642,naukri,Data Engineer,Deccan Ai,skipped,external apply
2026-08-11 03:48:00.868568,naukri,Data Engineer Databricks,Biz-metric India,skipped,external apply
2026-08-11 03:48:00.873570,naukri,Aws Data Engineer,Infosys,skipped,company excluded (Infosys)
2026-08-11 03:48:00.881569,naukri,Snowflake Data Engineer,Infosys,skipped,company excluded (Infosys)
2026-08-11 03:48:12.917400,naukri,Developer - Data Engineering,Omnicom Global Solutions,skipped,profile gap: [NEEDS_HUMAN_INPUT: Date of Birth information is not provided in the applicant profile]
2026-08-11 03:48:15.399117,naukri,Data Engineer,Amgen Inc,skipped,external apply
2026-08-11 03:48:17.820453,naukri,Data Engineer,JPMorgan Chase Bank,skipped,external apply
2026-08-11 03:48:26.386013,naukri,Jr. Data Engineer,Yum! India,applied,
2026-08-11 03:48:43.365845,naukri,Data Engineer,Tatpata,skipped,external apply
2026-08-11 03:48:45.843240,naukri,Data Engineer,Swaas Systems,skipped,external apply
2026-08-11 03:48:48.384640,naukri,Data Engineer | Anicca Data,Anicca Data Science Solutions,skipped,external apply
2026-08-11 03:48:50.856118,naukri,Data Scientist - AI Applications Engineer,Amgen Inc,skipped,external apply
2026-08-11 03:51:49.393340,naukri,Snowflake Data Engineer,Infosys,skipped,company excluded (Infosys)
2026-08-11 03:51:54.444457,naukri,Developer - Data Engineering,Omnicom Global Solutions,applied,
2026-08-11 03:52:11.763430,naukri,Data Engineer,Amgen Inc,skipped,external apply
2026-08-11 03:52:11.771431,naukri,Informatica ETL Engineer,Vega Intellisoft,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 03:52:14.348187,naukri,Data Analyst,BPM,skipped,external apply
2026-08-11 03:52:16.971407,naukri,Data Engineer,Tatpata,skipped,external apply
2026-08-11 03:52:19.550378,naukri,Azure Data Platform Engineer,UST,skipped,external apply
2026-08-11 03:52:19.559391,naukri,Sr Quality Analyst - ETL Tester,Beghou Consulting,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 03:52:33.842353,naukri,Data Engineer,V3 Staffing,applied,
2026-08-11 03:52:57.975698,naukri,Azure Developer,Carnation Infotech,skipped,"unhandled options question, needs review: Relevant Experience in infrastructure as a code and also in Argo CD ?"
2026-08-11 03:52:57.982721,naukri,Software Engineer,Nagarro,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 03:52:57.990699,naukri,Software Engineer,Infinite,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 03:53:00.573798,naukri,Data Scientist (US Value & Access Insights),Amgen Inc,skipped,external apply
2026-08-11 03:53:00.580805,naukri,Power Bi Developer -Immediate Hiring -Innominds Software Pvt Ltd,Innominds Software,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 03:53:00.589784,naukri,Python Programmer,Infosys,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 03:53:00.598785,naukri,AI / ML Engineer,Leuwint Technologies,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 03:53:00.608782,naukri,Power BI & Geo-Spatial Analyst,Tata Technologies,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 03:53:00.622794,naukri,Python Software Developer-S,Infosys,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 03:53:00.638328,naukri,Python Developer | GenAI | LLM | RAG,Infosys,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 03:53:00.654325,naukri,Devops Support Engineer,Prodapt Solutions,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 03:53:09.689663,naukri,Data Engineer,Fornax,skipped,profile gap: [NEEDS_HUMAN_INPUT: Information about experience with Trino and Cube is missing]
2026-08-11 03:53:12.171278,naukri,Data Engineer,Deccan Ai,skipped,external apply
2026-08-11 03:53:15.266806,naukri,Data Engineer Databricks,Biz-metric India,skipped,external apply
2026-08-11 03:53:15.274807,naukri,Aws Data Engineer,Infosys,skipped,company excluded (Infosys)
2026-08-11 03:53:15.284817,naukri,Snowflake Data Engineer,Infosys,skipped,company excluded (Infosys)
2026-08-11 03:53:22.254181,naukri,Developer - Data Engineering,Omnicom Global Solutions,skipped,profile gap: [NEEDS_HUMAN_INPUT: Date of birth information is not present in the applicant profile]
2026-08-11 03:53:24.727024,naukri,Data Engineer,Amgen Inc,skipped,external apply
2026-08-11 03:53:27.234327,naukri,Data Engineer,JPMorgan Chase Bank,skipped,external apply
2026-08-11 03:53:27.240607,naukri,Aws Engineer,Infosys,skipped,title doesn't match role keywords (Data Engineer)
2026-08-11 03:53:29.800375,naukri,Data Engineer,Tatpata,skipped,external apply
2026-08-11 03:53:32.286122,naukri,Data Engineer,Swaas Systems,skipped,external apply
2026-08-11 03:53:34.752243,naukri,Data Engineer | Anicca Data,Anicca Data Science Solutions,skipped,external apply
2026-08-11 03:53:37.311731,naukri,Data Scientist - AI Applications Engineer,Amgen Inc,skipped,external apply
2026-08-11 03:59:31.675921,naukri,Snowflake Data Engineer,Infosys,skipped,company excluded (Infosys)
2026-08-11 03:59:43.383781,naukri,Developer - Data Engineering,Omnicom Global Solutions,skipped,profile gap: [NEEDS_HUMAN_INPUT: Date of Birth information is not provided in the applicant profile]
2026-08-11 03:59:45.861255,naukri,Data Engineer,Amgen Inc,skipped,external apply
2026-08-11 03:59:45.869256,naukri,Informatica ETL Engineer,Vega Intellisoft,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 03:59:49.477005,naukri,Data Analyst,BPM,skipped,external apply
2026-08-11 03:59:52.587877,naukri,Data Engineer,Tatpata,skipped,external apply
2026-08-11 03:59:56.278653,naukri,Azure Data Platform Engineer,UST,skipped,external apply
2026-08-11 03:59:56.286650,naukri,Sr Quality Analyst - ETL Tester,Beghou Consulting,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 04:00:07.806524,naukri,Data Engineer,V3 Staffing,applied,
2026-08-11 04:00:31.964594,naukri,Azure Developer,Carnation Infotech,skipped,"unhandled options question, needs review: Relevant Experience in infrastructure as a code and also in Argo CD ?"
2026-08-11 04:00:31.971191,naukri,Software Engineer,Nagarro,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 04:00:31.977193,naukri,Software Engineer,Infinite,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 04:00:34.439758,naukri,Data Scientist (US Value & Access Insights),Amgen Inc,skipped,external apply
2026-08-11 04:00:34.448756,naukri,Power Bi Developer -Immediate Hiring -Innominds Software Pvt Ltd,Innominds Software,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 04:00:34.455754,naukri,Python Programmer,Infosys,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 04:00:34.466753,naukri,AI / ML Engineer,Leuwint Technologies,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 04:00:34.472750,naukri,Power BI & Geo-Spatial Analyst,Tata Technologies,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 04:00:34.480754,naukri,Python Software Developer-S,Infosys,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 04:00:34.487756,naukri,Python Developer | GenAI | LLM | RAG,Infosys,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 04:00:34.499770,naukri,Devops Support Engineer,Prodapt Solutions,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 04:00:43.246555,naukri,Data Engineer,Fornax,skipped,profile gap: [NEEDS_HUMAN_INPUT: experience with Trino and Cube is not mentioned in the profile]
2026-08-11 04:00:45.697785,naukri,Data Engineer,Deccan Ai,skipped,external apply
2026-08-11 04:00:48.808089,naukri,Data Engineer Databricks,Biz-metric India,skipped,external apply
2026-08-11 04:00:48.815085,naukri,Aws Data Engineer,Infosys,skipped,company excluded (Infosys)
2026-08-11 04:00:48.822098,naukri,Snowflake Data Engineer,Infosys,skipped,company excluded (Infosys)
2026-08-11 04:00:55.711085,naukri,Developer - Data Engineering,Omnicom Global Solutions,skipped,profile gap: [NEEDS_HUMAN_INPUT: Date of Birth information is not provided in the applicant profile]
2026-08-11 04:00:58.183863,naukri,Data Engineer,Amgen Inc,skipped,external apply
2026-08-11 04:01:00.647929,naukri,Data Engineer,JPMorgan Chase Bank,skipped,external apply
2026-08-11 04:01:00.652910,naukri,Aws Engineer,Infosys,skipped,title doesn't match role keywords (Data Engineer)
2026-08-11 04:01:03.098939,naukri,Data Engineer,Tatpata,skipped,external apply
2026-08-11 04:01:05.545448,naukri,Data Engineer,Swaas Systems,skipped,external apply
2026-08-11 04:01:07.964943,naukri,Data Engineer | Anicca Data,Anicca Data Science Solutions,skipped,external apply
2026-08-11 04:01:10.402278,naukri,Data Scientist - AI Applications Engineer,Amgen Inc,skipped,external apply
2026-08-11 04:01:19.936913,naukri,Data Engineer,V3 Staffing,applied,
2026-08-11 04:01:36.663500,naukri,Technical Specialist-Data Engg,Birlasoft,skipped,external apply
2026-08-11 04:01:39.143261,naukri,Data Scientist (US Value & Access Insights),Amgen Inc,skipped,external apply
2026-08-11 04:01:43.956343,naukri,Data Analyst,Portcast,skipped,external apply
2026-08-11 04:01:43.961340,naukri,ML Engineer,Tatpata,skipped,title doesn't match role keywords (Data Engineer)
2026-08-11 04:01:43.967339,naukri,Python Software Developer-S,Infosys,skipped,title doesn't match role keywords (Data Engineer)
2026-08-11 04:01:43.975341,naukri,Support Engineer,Tredence,skipped,title doesn't match role keywords (Data Engineer)
2026-08-11 04:18:13.108107,naukri,Snowflake Data Engineer,Infosys,applied,
2026-08-11 04:18:53.829203,naukri,Snowflake Data Engineer,Infosys,skipped,company excluded (Infosys)
2026-08-11 04:19:04.522156,naukri,Developer - Data Engineering,Omnicom Global Solutions,skipped,profile gap: [NEEDS_HUMAN_INPUT: Date of Birth information not provided in the applicant profile]
2026-08-11 04:19:08.704669,naukri,Data Engineer,Amgen Inc,skipped,external apply
2026-08-11 04:19:08.704669,naukri,Informatica ETL Engineer,Vega Intellisoft,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 04:19:11.185624,naukri,Data Analyst,BPM,skipped,external apply
2026-08-11 04:19:13.749490,naukri,Data Engineer,Tatpata,skipped,external apply
2026-08-11 04:19:16.363396,naukri,Azure Data Platform Engineer,UST,skipped,external apply
2026-08-11 04:19:16.377397,naukri,Sr Quality Analyst - ETL Tester,Beghou Consulting,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 04:19:26.517392,naukri,Data Engineer,V3 Staffing,applied,
2026-08-11 04:19:50.254613,naukri,Azure Developer,Carnation Infotech,skipped,"unhandled options question, needs review: Relevant Experience in infrastructure as a code and also in Argo CD ?"
2026-08-11 04:19:50.275309,naukri,Software Engineer,Nagarro,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 04:19:50.283311,naukri,Software Engineer,Infinite,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 04:19:52.760271,naukri,Data Scientist (US Value & Access Insights),Amgen Inc,skipped,external apply
2026-08-11 04:19:52.768272,naukri,Power Bi Developer -Immediate Hiring -Innominds Software Pvt Ltd,Innominds Software,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 04:19:52.776272,naukri,Python Programmer,Infosys,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 04:19:52.786271,naukri,AI / ML Engineer,Leuwint Technologies,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 04:19:52.798272,naukri,Power BI & Geo-Spatial Analyst,Tata Technologies,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 04:19:52.813271,naukri,Python Software Developer-S,Infosys,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 04:19:52.826284,naukri,Python Developer | GenAI | LLM | RAG,Infosys,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 04:19:52.840794,naukri,Devops Support Engineer,Prodapt Solutions,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 04:19:58.562489,naukri,Data Engineer,Tatpata,skipped,external apply
2026-08-11 04:20:01.005048,naukri,Data Engineer,JPMorgan Chase Bank,skipped,external apply
2026-08-11 04:35:41.211901,naukri,Snowflake Data Engineer,Infosys,skipped,company excluded (Infosys)
2026-08-11 04:35:46.802373,naukri,Developer - Data Engineering,Omnicom Global Solutions,applied,
2026-08-11 04:36:04.086715,naukri,Data Engineer,Amgen Inc,skipped,external apply
2026-08-11 04:36:04.097774,naukri,Informatica ETL Engineer,Vega Intellisoft,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 04:36:06.764492,naukri,Data Analyst,BPM,skipped,external apply
2026-08-11 04:36:09.505333,naukri,Data Engineer,Tatpata,skipped,external apply
2026-08-11 04:36:12.352371,naukri,Azure Data Platform Engineer,UST,skipped,external apply
2026-08-11 04:36:12.360434,naukri,Sr Quality Analyst - ETL Tester,Beghou Consulting,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 04:36:30.220512,naukri,Data Engineer,V3 Staffing,applied,
2026-08-11 04:36:54.666992,naukri,Azure Developer,Carnation Infotech,skipped,"unhandled options question, needs review: Relevant Experience in infrastructure as a code and also in Argo CD ?"
2026-08-11 04:36:54.672996,naukri,Software Engineer,Nagarro,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 04:36:54.680506,naukri,Software Engineer,Infinite,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 04:36:57.220082,naukri,Data Scientist (US Value & Access Insights),Amgen Inc,skipped,external apply
2026-08-11 04:36:57.229079,naukri,Power Bi Developer -Immediate Hiring -Innominds Software Pvt Ltd,Innominds Software,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 04:36:57.237080,naukri,Python Programmer,Infosys,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 04:36:57.247081,naukri,AI / ML Engineer,Leuwint Technologies,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 04:36:57.257079,naukri,Power BI & Geo-Spatial Analyst,Tata Technologies,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 04:36:57.267086,naukri,Python Software Developer-S,Infosys,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 04:36:57.274327,naukri,Python Developer | GenAI | LLM | RAG,Infosys,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 04:36:57.285624,naukri,Devops Support Engineer,Prodapt Solutions,skipped,title doesn't match role keywords (Azure Data Engineer)
2026-08-11 04:37:07.137684,naukri,Data Engineer,Fornax,skipped,profile gap: [NEEDS_HUMAN_INPUT: Information about hands-on experience with Trino and Cube is missing]
2026-08-11 04:37:09.770717,naukri,Data Engineer,Deccan Ai,skipped,external apply
2026-08-11 04:37:12.427147,naukri,Data Engineer Databricks,Biz-metric India,skipped,external apply
2026-08-11 04:37:12.436151,naukri,Aws Data Engineer,Infosys,skipped,company excluded (Infosys)
2026-08-11 04:37:12.443147,naukri,Snowflake Data Engineer,Infosys,skipped,company excluded (Infosys)
2026-08-11 04:37:19.852977,naukri,Developer - Data Engineering,Omnicom Global Solutions,skipped,profile gap: [NEEDS_HUMAN_INPUT: Date of Birth information is not provided in the applicant profile]
2026-08-11 04:37:22.604170,naukri,Data Engineer,Amgen Inc,skipped,external apply
2026-08-11 04:37:25.147398,naukri,Data Engineer,JPMorgan Chase Bank,skipped,external apply
2026-08-11 04:37:25.156399,naukri,Aws Engineer,Infosys,skipped,title doesn't match role keywords (Data Engineer)
2026-08-11 04:37:27.869334,naukri,Data Engineer,Tatpata,skipped,external apply
2026-08-11 04:37:30.891038,naukri,Data Engineer,Swaas Systems,skipped,external apply
2026-08-11 04:37:34.047104,naukri,Data Engineer | Anicca Data,Anicca Data Science Solutions,skipped,external apply
2026-08-11 04:37:36.882997,naukri,Data Scientist - AI Applications Engineer,Amgen Inc,skipped,external apply
2026-08-11 04:38:37.617111,naukri,Azure Data Engineer,Brigosha Technologies,skipped,external apply
2026-08-11 04:38:40.113919,naukri,Azure AWS Data Engineer,Diverse Lynx,skipped,external apply
2026-08-11 04:38:48.852482,naukri,Azure Data Engineer Salesforce Remote,teamplus staffing solution,applied,
2026-08-11 04:39:05.512194,naukri,Azure Financial Reporting Data engineer 1,Quincy Compressor,skipped,external apply
2026-08-11 04:39:05.520197,naukri,Azure Databricks Developer,Infosys,skipped,company excluded (Infosys)
2026-08-11 04:39:08.031676,naukri,Data Engineer-Data Platforms-Azure,IBM,skipped,external apply
2026-08-11 04:39:10.535760,naukri,Azure Databricks Developer,Birlasoft,skipped,external apply
2026-08-11 04:39:13.037878,naukri,Data Analyst,BPM,skipped,external apply
2026-08-11 04:39:15.570399,naukri,Azure Data Engineer - Databricks,KPI Partners,skipped,external apply
2026-08-11 04:39:18.081599,naukri,Sr Technical Lead-Azure Data Engineer,Birlasoft,skipped,external apply
